country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Rep. of Korea;2004;210220;Yeasts, inactive, dead unicellular organisms nes;Export;4184068;446474;Weight in kilograms;446474;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210230;Baking powders, prepared;Import;142706;54785;Weight in kilograms;54785;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210230;Baking powders, prepared;Export;235624;84564;Weight in kilograms;84564;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210310;Soya sauce;Import;2713975;1650573;Weight in kilograms;1650573;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210310;Soya sauce;Export;7071133;7154921;Weight in kilograms;7154921;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210320;Tomato ketchup and other tomato sauces;Import;4584505;4021411;Weight in kilograms;4021411;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210320;Tomato ketchup and other tomato sauces;Export;1845631;874763;Weight in kilograms;874763;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210330;Mustard flour or meal and prepared mustard;Import;4397431;4025504;Weight in kilograms;4025504;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210330;Mustard flour or meal and prepared mustard;Export;317471;80719;Weight in kilograms;80719;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210390;Sauces nes, mixed condiments, mixed seasoning;Import;78707500;59223177;Weight in kilograms;59223177;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210390;Sauces nes, mixed condiments, mixed seasoning;Export;59355105;33342557;Weight in kilograms;33342557;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210410;Soups and broths and preparations thereof;Import;9765215;5055380;Weight in kilograms;5055380;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210410;Soups and broths and preparations thereof;Export;2108883;668230;Weight in kilograms;668230;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210420;Homogenised composite food preparations;Import;1803280;338088;Weight in kilograms;338088;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210420;Homogenised composite food preparations;Export;1608931;331173;Weight in kilograms;331173;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210500;Ice cream and other edible ice;Import;7808645;1700200;Weight in kilograms;1700200;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210500;Ice cream and other edible ice;Export;5165503;1956746;Weight in kilograms;1956746;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210610;Protein concentrates and textured protein substances;Import;13880624;12633842;Weight in kilograms;12633842;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210610;Protein concentrates and textured protein substances;Export;452839;238286;Weight in kilograms;238286;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210690;Food preparations nes;Import;285505711;60280087;Weight in kilograms;60280087;21_miscellaneous_edible_preparations
Rep. of Korea;2004;210690;Food preparations nes;Export;170023057;83248580;Weight in kilograms;83248580;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210110;Coffee extracts, essences, concentrates, preparations;Import;22415484;4730320;Weight in kilograms;4730320;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210110;Coffee extracts, essences, concentrates, preparations;Export;30806837;6570686;Weight in kilograms;6570686;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210120;Tea and mate extracts, essences and concentrates;Import;9233281;1860880;Weight in kilograms;1860880;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210120;Tea and mate extracts, essences and concentrates;Export;1834204;510858;Weight in kilograms;510858;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210130;Chicory & other coffee substitutes, roasted & product;Import;1633336;3986565;Weight in kilograms;3986565;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210130;Chicory & other coffee substitutes, roasted & product;Export;556467;192840;Weight in kilograms;192840;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210210;Yeasts, active;Import;8126836;1740096;Weight in kilograms;1740096;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210210;Yeasts, active;Export;8304;1046;Weight in kilograms;1046;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210220;Yeasts, inactive, dead unicellular organisms nes;Import;6016652;2301415;Weight in kilograms;2301415;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210220;Yeasts, inactive, dead unicellular organisms nes;Export;1740982;209223;Weight in kilograms;209223;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210230;Baking powders, prepared;Export;160162;63875;Weight in kilograms;63875;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210230;Baking powders, prepared;Import;80077;30276;Weight in kilograms;30276;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210310;Soya sauce;Import;2355124;1387496;Weight in kilograms;1387496;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210310;Soya sauce;Export;5659033;5401408;Weight in kilograms;5401408;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210320;Tomato ketchup and other tomato sauces;Import;4819937;4350116;Weight in kilograms;4350116;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210320;Tomato ketchup and other tomato sauces;Export;993721;755557;Weight in kilograms;755557;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210330;Mustard flour or meal and prepared mustard;Import;4278871;3924232;Weight in kilograms;3924232;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210330;Mustard flour or meal and prepared mustard;Export;448005;174524;Weight in kilograms;174524;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210390;Sauces nes, mixed condiments, mixed seasoning;Import;70745079;55415374;Weight in kilograms;55415374;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210390;Sauces nes, mixed condiments, mixed seasoning;Export;49063108;31263396;Weight in kilograms;31263396;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210410;Soups and broths and preparations thereof;Import;7494255;3703662;Weight in kilograms;3703662;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210410;Soups and broths and preparations thereof;Export;1751194;566420;Weight in kilograms;566420;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210420;Homogenised composite food preparations;Import;858236;167642;Weight in kilograms;167642;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210420;Homogenised composite food preparations;Export;1061642;354522;Weight in kilograms;354522;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210500;Ice cream and other edible ice;Import;8189458;2091419;Weight in kilograms;2091419;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210500;Ice cream and other edible ice;Export;7774852;3120448;Weight in kilograms;3120448;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210610;Protein concentrates and textured protein substances;Import;12768337;11794687;Weight in kilograms;11794687;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210610;Protein concentrates and textured protein substances;Export;1779854;468580;Weight in kilograms;468580;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210690;Food preparations nes;Import;254858059;61726159;Weight in kilograms;61726159;21_miscellaneous_edible_preparations
Rep. of Korea;2003;210690;Food preparations nes;Export;107932392;70483604;Weight in kilograms;70483604;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210110;Coffee extracts, essences, concentrates, preparations;Import;11743856;2592259;Weight in kilograms;2592259;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210110;Coffee extracts, essences, concentrates, preparations;Export;31208970;7237373;Weight in kilograms;7237373;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210120;Tea and mate extracts, essences and concentrates;Import;9938195;1533209;Weight in kilograms;1533209;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210120;Tea and mate extracts, essences and concentrates;Export;962419;359512;Weight in kilograms;359512;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210130;Chicory & other coffee substitutes, roasted & product;Import;1675414;4379565;Weight in kilograms;4379565;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210130;Chicory & other coffee substitutes, roasted & product;Export;751227;229466;Weight in kilograms;229466;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210210;Yeasts, active;Import;6609595;1699429;Weight in kilograms;1699429;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210210;Yeasts, active;Export;43630;7416;Weight in kilograms;7416;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210220;Yeasts, inactive, dead unicellular organisms nes;Import;6122233;2710225;Weight in kilograms;2710225;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210220;Yeasts, inactive, dead unicellular organisms nes;Export;1423138;151818;Weight in kilograms;151818;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210230;Baking powders, prepared;Import;77036;31926;Weight in kilograms;31926;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210230;Baking powders, prepared;Export;24805;434;Weight in kilograms;434;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210310;Soya sauce;Import;1848679;1302412;Weight in kilograms;1302412;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210310;Soya sauce;Export;5497730;6446560;Weight in kilograms;6446560;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210320;Tomato ketchup and other tomato sauces;Import;3399216;3235335;Weight in kilograms;3235335;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210320;Tomato ketchup and other tomato sauces;Export;1134994;1298166;Weight in kilograms;1298166;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210330;Mustard flour or meal and prepared mustard;Import;3984203;4130345;Weight in kilograms;4130345;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210330;Mustard flour or meal and prepared mustard;Export;393592;139938;Weight in kilograms;139938;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210390;Sauces nes, mixed condiments, mixed seasoning;Import;64847137;45242338;Weight in kilograms;45242338;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210390;Sauces nes, mixed condiments, mixed seasoning;Export;41519939;26048397;Weight in kilograms;26048397;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210410;Soups and broths and preparations thereof;Import;6481897;3757040;Weight in kilograms;3757040;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210410;Soups and broths and preparations thereof;Export;1590739;545402;Weight in kilograms;545402;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210420;Homogenised composite food preparations;Import;672445;204152;Weight in kilograms;204152;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210420;Homogenised composite food preparations;Export;720002;399433;Weight in kilograms;399433;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210500;Ice cream and other edible ice;Import;10182270;2785547;Weight in kilograms;2785547;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210500;Ice cream and other edible ice;Export;3406282;1556834;Weight in kilograms;1556834;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210610;Protein concentrates and textured protein substances;Import;13064356;11933517;Weight in kilograms;11933517;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210610;Protein concentrates and textured protein substances;Export;714327;335435;Weight in kilograms;335435;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210690;Food preparations nes;Import;273032279;53989098;Weight in kilograms;53989098;21_miscellaneous_edible_preparations
Rep. of Korea;2002;210690;Food preparations nes;Export;94669033;67950856;Weight in kilograms;67950856;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210110;Coffee extracts, essences, concentrates, preparations;Import;10467251;2094434;Weight in kilograms;2094434;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210110;Coffee extracts, essences, concentrates, preparations;Export;22731594;4733903;Weight in kilograms;4733903;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210120;Tea and mate extracts, essences and concentrates;Import;8937018;1133572;Weight in kilograms;1133572;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210120;Tea and mate extracts, essences and concentrates;Export;758593;212369;Weight in kilograms;212369;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210130;Chicory & other coffee substitutes, roasted & product;Import;2386078;6058980;Weight in kilograms;6058980;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210130;Chicory & other coffee substitutes, roasted & product;Export;880159;247103;Weight in kilograms;247103;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210210;Yeasts, active;Import;5052933;1495504;Weight in kilograms;1495504;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210210;Yeasts, active;Export;65579;20500;Weight in kilograms;20500;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210220;Yeasts, inactive, dead unicellular organisms nes;Import;5414930;3050349;Weight in kilograms;3050349;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210220;Yeasts, inactive, dead unicellular organisms nes;Export;1854802;280787;Weight in kilograms;280787;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210230;Baking powders, prepared;Import;89859;43141;Weight in kilograms;43141;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210230;Baking powders, prepared;Export;12916;1940;Weight in kilograms;1940;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210310;Soya sauce;Import;1496528;854892;Weight in kilograms;854892;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210310;Soya sauce;Export;3990279;4326450;Weight in kilograms;4326450;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210320;Tomato ketchup and other tomato sauces;Import;3008094;2942957;Weight in kilograms;2942957;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210320;Tomato ketchup and other tomato sauces;Export;702997;1021683;Weight in kilograms;1021683;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210330;Mustard flour or meal and prepared mustard;Export;367818;130042;Weight in kilograms;130042;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210330;Mustard flour or meal and prepared mustard;Import;3647827;3680385;Weight in kilograms;3680385;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210390;Sauces nes, mixed condiments, mixed seasoning;Import;60090421;42027704;Weight in kilograms;42027704;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210390;Sauces nes, mixed condiments, mixed seasoning;Export;34262603;24689875;Weight in kilograms;24689875;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210410;Soups and broths and preparations thereof;Import;5040109;2896749;Weight in kilograms;2896749;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210410;Soups and broths and preparations thereof;Export;1532636;572557;Weight in kilograms;572557;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210420;Homogenised composite food preparations;Import;1232121;479706;Weight in kilograms;479706;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210420;Homogenised composite food preparations;Export;1127675;521981;Weight in kilograms;521981;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210500;Ice cream and other edible ice;Import;8308930;2373784;Weight in kilograms;2373784;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210500;Ice cream and other edible ice;Export;2256229;1085915;Weight in kilograms;1085915;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210610;Protein concentrates and textured protein substances;Import;12083541;11026350;Weight in kilograms;11026350;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210610;Protein concentrates and textured protein substances;Export;169454;53183;Weight in kilograms;53183;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210690;Food preparations nes;Import;254679988;56031041;Weight in kilograms;56031041;21_miscellaneous_edible_preparations
Rep. of Korea;2001;210690;Food preparations nes;Export;83221198;68441541;Weight in kilograms;68441541;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210110;Coffee extracts, essences, concentrates, preparations;Import;8984795;1334609;Weight in kilograms;1334609;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210110;Coffee extracts, essences, concentrates, preparations;Export;19579831;3233247;Weight in kilograms;3233247;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210120;Tea and mate extracts, essences and concentrates;Import;8981597;1267907;Weight in kilograms;1267907;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210120;Tea and mate extracts, essences and concentrates;Export;1563012;141553;Weight in kilograms;141553;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210130;Chicory & other coffee substitutes, roasted & product;Import;2447523;6234865;Weight in kilograms;6234865;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210130;Chicory & other coffee substitutes, roasted & product;Export;1027164;190197;Weight in kilograms;190197;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210210;Yeasts, active;Import;4402755;1400283;Weight in kilograms;1400283;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210210;Yeasts, active;Export;22920;1471;Weight in kilograms;1471;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210220;Yeasts, inactive, dead unicellular organisms nes;Import;3596819;1670110;Weight in kilograms;1670110;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210220;Yeasts, inactive, dead unicellular organisms nes;Export;2682433;262722;Weight in kilograms;262722;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210230;Baking powders, prepared;Import;161329;60484;Weight in kilograms;60484;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210230;Baking powders, prepared;Export;24065;7353;Weight in kilograms;7353;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210310;Soya sauce;Import;1621646;766426;Weight in kilograms;766426;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210310;Soya sauce;Export;4108997;3759048;Weight in kilograms;3759048;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210320;Tomato ketchup and other tomato sauces;Import;2996929;2888832;Weight in kilograms;2888832;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210320;Tomato ketchup and other tomato sauces;Export;486685;829163;Weight in kilograms;829163;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210330;Mustard flour or meal and prepared mustard;Import;3235055;3090322;Weight in kilograms;3090322;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210330;Mustard flour or meal and prepared mustard;Export;449438;144434;Weight in kilograms;144434;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210390;Sauces nes, mixed condiments, mixed seasoning;Import;51485504;31070248;Weight in kilograms;31070248;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210390;Sauces nes, mixed condiments, mixed seasoning;Export;33032178;19978639;Weight in kilograms;19978639;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210410;Soups and broths and preparations thereof;Import;4694524;2692430;Weight in kilograms;2692430;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210410;Soups and broths and preparations thereof;Export;1951313;586929;Weight in kilograms;586929;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210420;Homogenised composite food preparations;Import;1241708;247077;Weight in kilograms;247077;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210420;Homogenised composite food preparations;Export;1413956;465505;Weight in kilograms;465505;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210500;Ice cream and other edible ice;Import;5633148;1640444;Weight in kilograms;1640444;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210500;Ice cream and other edible ice;Export;1948638;894183;Weight in kilograms;894183;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210610;Protein concentrates and textured protein substances;Import;10835857;9213555;Weight in kilograms;9213555;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210610;Protein concentrates and textured protein substances;Export;20631;4798;Weight in kilograms;4798;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210690;Food preparations nes;Import;193634758;40925835;Weight in kilograms;40925835;21_miscellaneous_edible_preparations
Rep. of Korea;2000;210690;Food preparations nes;Export;65770816;57865126;Weight in kilograms;57865126;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210110;Coffee extracts, essences, concentrates, preparations;Import;6268164;789041;Weight in kilograms;789041;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210110;Coffee extracts, essences, concentrates, preparations;Export;14989353;2120786;Weight in kilograms;2120786;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210120;Tea and mate extracts, essences and concentrates;Import;12527782;2138847;Weight in kilograms;2138847;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210120;Tea and mate extracts, essences and concentrates;Export;429038;73976;Weight in kilograms;73976;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210130;Chicory & other coffee substitutes, roasted & product;Import;2753201;7516506;Weight in kilograms;7516506;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210130;Chicory & other coffee substitutes, roasted & product;Export;303718;167063;Weight in kilograms;167063;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210210;Yeasts, active;Import;3866766;1575930;Weight in kilograms;1575930;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210210;Yeasts, active;Export;43969;9612;Weight in kilograms;9612;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210220;Yeasts, inactive, dead unicellular organisms nes;Import;2767290;1300791;Weight in kilograms;1300791;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210220;Yeasts, inactive, dead unicellular organisms nes;Export;2791396;437928;Weight in kilograms;437928;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210230;Baking powders, prepared;Import;32602;16269;Weight in kilograms;16269;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210230;Baking powders, prepared;Export;13522;1567;Weight in kilograms;1567;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210310;Soya sauce;Import;1325628;488522;Weight in kilograms;488522;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210310;Soya sauce;Export;3399281;3461485;Weight in kilograms;3461485;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210320;Tomato ketchup and other tomato sauces;Import;3520288;3133825;Weight in kilograms;3133825;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210320;Tomato ketchup and other tomato sauces;Export;513969;756505;Weight in kilograms;756505;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210330;Mustard flour or meal and prepared mustard;Import;2642735;2404090;Weight in kilograms;2404090;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210330;Mustard flour or meal and prepared mustard;Export;363864;137423;Weight in kilograms;137423;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210390;Sauces nes, mixed condiments, mixed seasoning;Import;42242501;23314646;Weight in kilograms;23314646;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210390;Sauces nes, mixed condiments, mixed seasoning;Export;28122064;16809647;Weight in kilograms;16809647;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210410;Soups and broths and preparations thereof;Import;3515616;2032052;Weight in kilograms;2032052;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210410;Soups and broths and preparations thereof;Export;4537398;1646934;Weight in kilograms;1646934;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210420;Homogenised composite food preparations;Import;339482;119101;Weight in kilograms;119101;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210420;Homogenised composite food preparations;Export;1129591;437176;Weight in kilograms;437176;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210500;Ice cream and other edible ice;Import;4419653;1249718;Volume in litres;1785847;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210500;Ice cream and other edible ice;Export;2284603;1074157;Volume in litres;1534970;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210610;Protein concentrates and textured protein substances;Import;10523482;7545294;Weight in kilograms;7545294;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210610;Protein concentrates and textured protein substances;Export;53608;37510;Weight in kilograms;37510;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210690;Food preparations nes;Import;126371924;28405627;Weight in kilograms;28405627;21_miscellaneous_edible_preparations
Rep. of Korea;1999;210690;Food preparations nes;Export;58138991;57046907;Weight in kilograms;57046907;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210110;Coffee extracts, essences, concentrates, preparations;Import;5258747;652906;Weight in kilograms;652906;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210110;Coffee extracts, essences, concentrates, preparations;Export;22546708;2949341;Weight in kilograms;2949341;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210120;Tea and mate extracts, essences and concentrates;Import;4576237;826905;Weight in kilograms;826905;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210120;Tea and mate extracts, essences and concentrates;Export;325863;113780;Weight in kilograms;113780;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210130;Chicory & other coffee substitutes, roasted & product;Import;1631176;5227035;Weight in kilograms;5227035;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210130;Chicory & other coffee substitutes, roasted & product;Export;134248;107872;Weight in kilograms;107872;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210210;Yeasts, active;Import;2186028;878116;Weight in kilograms;878116;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210210;Yeasts, active;Export;41154;5648;Weight in kilograms;5648;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210220;Yeasts, inactive, dead unicellular organisms nes;Import;1584518;1206838;Weight in kilograms;1206838;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210220;Yeasts, inactive, dead unicellular organisms nes;Export;2618902;239436;Weight in kilograms;239436;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210230;Baking powders, prepared;Import;79581;35526;Weight in kilograms;35526;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210230;Baking powders, prepared;Export;11518;12947;Weight in kilograms;12947;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210310;Soya sauce;Import;899117;400853;Weight in kilograms;400853;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210310;Soya sauce;Export;3272353;2746379;Weight in kilograms;2746379;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210320;Tomato ketchup and other tomato sauces;Import;2195198;1862512;Weight in kilograms;1862512;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210320;Tomato ketchup and other tomato sauces;Export;599506;617995;Weight in kilograms;617995;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210330;Mustard flour or meal and prepared mustard;Import;1602206;1233526;Weight in kilograms;1233526;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210330;Mustard flour or meal and prepared mustard;Export;356924;136313;Weight in kilograms;136313;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210390;Sauces nes, mixed condiments, mixed seasoning;Import;29687332;15413224;Weight in kilograms;15413224;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210390;Sauces nes, mixed condiments, mixed seasoning;Export;43373748;27103432;Weight in kilograms;27103432;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210410;Soups and broths and preparations thereof;Import;3585406;2392067;Weight in kilograms;2392067;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210410;Soups and broths and preparations thereof;Export;1795914;845575;Weight in kilograms;845575;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210420;Homogenised composite food preparations;Import;140230;42045;Weight in kilograms;42045;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210420;Homogenised composite food preparations;Export;740947;303582;Weight in kilograms;303582;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210500;Ice cream and other edible ice;Import;3841123;1109596;Volume in litres;1585613;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210500;Ice cream and other edible ice;Export;4859929;2182627;Volume in litres;3118974;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210610;Protein concentrates and textured protein substances;Import;6339126;4805339;Weight in kilograms;4805339;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210610;Protein concentrates and textured protein substances;Export;370992;38703;Weight in kilograms;38703;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210690;Food preparations nes;Import;82053376;19588332;Weight in kilograms;19588332;21_miscellaneous_edible_preparations
Rep. of Korea;1998;210690;Food preparations nes;Export;65970268;58756344;Weight in kilograms;58756344;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210110;Coffee extracts, essences, concentrates, preparations;Import;15254086;1257000;Weight in kilograms;1257000;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210110;Coffee extracts, essences, concentrates, preparations;Export;35149580;3976515;Weight in kilograms;3976515;21_miscellaneous_edible_preparations
